scheme,run,round,crypto_cost_round,train_cost_round,crypto_fraction
ECDSA-256,3,1,0.026300925994290403,102.86748903780244,0.00025561237469768006
ECDSA-256,3,2,0.005425451323388401,102.03112072730437,5.3171648067060875e-05
ECDSA-256,3,3,0.0049594291485831,103.51371251326054,4.7908546888451154e-05
ECDSA-256,3,4,0.005674963584168,102.29287227173336,5.5474527620747844e-05
ECDSA-256,3,5,0.0051654749549909,102.81598536344245,5.023747461365614e-05
ECDSA-256,3,6,0.0057566438335908,103.7736565626692,5.546999790927793e-05
ECDSA-256,3,7,0.0053803324699384005,101.56978265545331,5.296897697893031e-05
ECDSA-256,3,8,0.0054806470870956995,103.82336176559329,5.27854010479304e-05
ECDSA-256,3,9,0.005983534269033501,103.0900974383112,5.803842602537821e-05
ECDSA-256,3,10,0.0060336829628782,103.01929692993872,5.85650434410993e-05
ECDSA-256,3,11,0.0051969718188032005,104.70817843847908,4.9630448817449844e-05
ECDSA-256,3,12,0.0055272064637378,101.96067855716683,5.420625806701587e-05
ECDSA-256,3,13,0.0054511118214562,104.41914892895147,5.22014144112383e-05
ECDSA-256,3,14,0.0053184207063155,102.07334173819982,5.210120017285003e-05
ECDSA-256,3,15,0.0057386786211266,101.39735793415457,5.659273545699184e-05
ECDSA-256,3,16,0.0056336361449195,104.77050568652339,5.376831195860509e-05
ECDSA-256,3,17,0.0053484141826613,101.54207878792658,5.266912545225181e-05
ECDSA-256,3,18,0.0050222272984668,102.46415290306322,4.901207892107556e-05
ECDSA-256,3,19,0.0055397700052693,103.68620260967873,5.3425372919133146e-05
ECDSA-256,3,20,0.0056194539647537,101.75503455195576,5.522226659851022e-05
ECDSA-256,3,21,0.0053527269046744,104.15539166214876,5.138909995382996e-05
ECDSA-256,3,22,0.0061534112319335,101.53212998341769,6.060188360696418e-05
ECDSA-256,3,23,0.0052424736786619,102.48334928788245,5.11517778569782e-05
ECDSA-256,3,24,0.005733396625145001,102.99713824503124,5.56624930331195e-05
ECDSA-256,3,25,0.0051402982790008,101.32967296009883,5.072588692589145e-05
ECDSA-256,3,26,0.0054471015464499,105.04221119382419,5.185362182119151e-05
ECDSA-256,3,27,0.0052094417624163,103.01335200225003,5.056799172300108e-05
ECDSA-256,3,28,0.0057892559561862,102.18872339976951,5.664938171082752e-05
ECDSA-256,3,29,0.0052706087008104,103.80433926498517,5.0771876584678426e-05
ECDSA-256,3,30,0.0058852911461129,102.65274713607505,5.732875070477118e-05
ECDSA-256,4,1,0.0251004484016432,102.4343343891669,0.0002449793759006728
ECDSA-256,4,2,0.0054667401127503,103.2814393187873,5.292771679725651e-05
ECDSA-256,4,3,0.005724157905204299,101.75865986105055,5.624912841940904e-05
ECDSA-256,4,4,0.0055762634146947,103.81986644258723,5.370806296954367e-05
ECDSA-256,4,5,0.0057438958901895,102.27460137405433,5.6158354520899006e-05
ECDSA-256,4,6,0.0054399995133268,101.82360332808457,5.3422867735539663e-05
ECDSA-256,4,7,0.0053567925933733,103.49972633924335,5.1753908419649634e-05
ECDSA-256,4,8,0.0050636015366748,100.99405771796592,5.0135104845679834e-05
ECDSA-256,4,9,0.0053506505209937995,101.34683383535594,5.2792651171119e-05
ECDSA-256,4,10,0.0050253195222452,102.77732588653453,4.8892825113238577e-05
ECDSA-256,4,11,0.0055608728434875,99.253070239909,5.602407348506193e-05
ECDSA-256,4,12,0.0055129420943543,101.99515522527508,5.4048097854695424e-05
ECDSA-256,4,13,0.0053872652351839,99.48388478299603,5.414920749015248e-05
ECDSA-256,4,14,0.0051501018460824,99.82230206299573,5.159003595101481e-05
ECDSA-256,4,15,0.0138158663175985,100.9001801291015,0.00013690733561106487
ECDSA-256,4,16,0.0053322396706775,98.25912920711562,5.426417233828832e-05
ECDSA-256,4,17,0.0055103998165562,102.73322559567168,5.363507505872166e-05
ECDSA-256,4,18,0.0058159353211508,101.01675384212285,5.757065311210647e-05
ECDSA-256,4,19,0.004917283775283401,102.47469932585955,4.798304226697402e-05
ECDSA-256,4,20,0.0052793172653752,103.20991584146395,5.114864393034775e-05
ECDSA-256,4,21,0.0051094703376276,101.92987171327695,5.0124797967284226e-05
