run,round,reference_scheme,scheme,abs_diff
3,13,no_signature,ML-DSA-44,0.0028000000000000247
3,14,no_signature,ML-DSA-44,0.0041999999999999815
3,15,no_signature,ML-DSA-44,0.005199999999999982
3,16,no_signature,ML-DSA-44,0.0007000000000000339
3,17,no_signature,ML-DSA-44,0.0031999999999999806
3,18,no_signature,ML-DSA-44,0.00869999999999993
3,19,no_signature,ML-DSA-44,0.0015999999999999348
3,20,no_signature,ML-DSA-44,0.007099999999999995
3,21,no_signature,ML-DSA-44,0.00039999999999995595
3,22,no_signature,ML-DSA-44,0.009700000000000042
3,23,no_signature,ML-DSA-44,0.0121
3,24,no_signature,ML-DSA-44,0.00990000000000002
3,25,no_signature,ML-DSA-44,0.005699999999999927
3,26,no_signature,ML-DSA-44,0.007099999999999995
3,27,no_signature,ML-DSA-44,0.011900000000000022
3,28,no_signature,ML-DSA-44,0.012900000000000023
3,29,no_signature,ML-DSA-44,0.005700000000000038
3,30,no_signature,ML-DSA-44,0.008599999999999941
4,0,no_signature,ML-DSA-44,0.0
4,1,no_signature,ML-DSA-44,0.0
4,2,no_signature,ML-DSA-44,0.0
4,3,no_signature,ML-DSA-44,0.028299999999999992
4,4,no_signature,ML-DSA-44,0.0017999999999999128
4,5,no_signature,ML-DSA-44,0.0010999999999999899
4,6,no_signature,ML-DSA-44,0.0008000000000000229
4,7,no_signature,ML-DSA-44,0.0033999999999999586
4,8,no_signature,ML-DSA-44,0.008600000000000052
4,9,no_signature,ML-DSA-44,0.0029000000000000137
4,10,no_signature,ML-DSA-44,0.0025000000000000577
4,11,no_signature,ML-DSA-44,0.0013000000000000789
4,12,no_signature,ML-DSA-44,0.0009000000000000119
4,13,no_signature,ML-DSA-44,0.0040000000000000036
4,14,no_signature,ML-DSA-44,0.010199999999999987
4,15,no_signature,ML-DSA-44,0.008000000000000007
4,16,no_signature,ML-DSA-44,0.0012999999999999678
4,17,no_signature,ML-DSA-44,0.0038000000000000256
4,18,no_signature,ML-DSA-44,0.0010000000000000009
4,19,no_signature,ML-DSA-44,0.009499999999999953
4,20,no_signature,ML-DSA-44,0.006800000000000028
4,21,no_signature,ML-DSA-44,0.0041999999999999815
4,22,no_signature,ML-DSA-44,0.009899999999999909
4,23,no_signature,ML-DSA-44,0.0044000000000000705
4,24,no_signature,ML-DSA-44,0.009500000000000064
4,25,no_signature,ML-DSA-44,0.0026000000000000467
4,26,no_signature,ML-DSA-44,0.00660000000000005
4,27,no_signature,ML-DSA-44,0.007900000000000018
4,28,no_signature,ML-DSA-44,0.007000000000000006
4,29,no_signature,ML-DSA-44,0.020499999999999963
4,30,no_signature,ML-DSA-44,0.0042999999999999705
5,0,no_signature,ML-DSA-44,0.0
5,1,no_signature,ML-DSA-44,0.0
5,2,no_signature,ML-DSA-44,0.0
5,3,no_signature,ML-DSA-44,0.0026999999999999247
5,4,no_signature,ML-DSA-44,0.0040000000000000036
5,5,no_signature,ML-DSA-44,9.999999999998899e-05
5,6,no_signature,ML-DSA-44,0.0015000000000000568
5,7,no_signature,ML-DSA-44,0.007400000000000073
5,8,no_signature,ML-DSA-44,0.00550000000000006
5,9,no_signature,ML-DSA-44,0.00019999999999997797
5,10,no_signature,ML-DSA-44,0.0036000000000000476
5,11,no_signature,ML-DSA-44,0.0033000000000000806
5,12,no_signature,ML-DSA-44,0.006000000000000005
5,13,no_signature,ML-DSA-44,0.0025000000000000577
5,14,no_signature,ML-DSA-44,0.0045999999999999375
5,15,no_signature,ML-DSA-44,0.006800000000000028
5,16,no_signature,ML-DSA-44,0.00550000000000006
5,17,no_signature,ML-DSA-44,0.007199999999999984
5,18,no_signature,ML-DSA-44,0.011399999999999966
5,19,no_signature,ML-DSA-44,0.0015999999999999348
5,20,no_signature,ML-DSA-44,0.0004999999999999449
5,21,no_signature,ML-DSA-44,0.0048000000000000265
5,22,no_signature,ML-DSA-44,0.013900000000000023
5,23,no_signature,ML-DSA-44,0.0017000000000000348
5,24,no_signature,ML-DSA-44,0.0013999999999999568
5,25,no_signature,ML-DSA-44,0.0013999999999999568
5,26,no_signature,ML-DSA-44,0.0031999999999999806
5,27,no_signature,ML-DSA-44,0.0027000000000000357
5,28,no_signature,ML-DSA-44,0.000500000000000056
5,29,no_signature,ML-DSA-44,0.0
5,30,no_signature,ML-DSA-44,0.0012999999999999678
1,0,no_signature,ML-DSA-65,0.0
1,1,no_signature,ML-DSA-65,0.0
1,2,no_signature,ML-DSA-65,0.02579999999999999
1,3,no_signature,ML-DSA-65,0.0018000000000000238
1,4,no_signature,ML-DSA-65,0.007500000000000062
