run,round,reference_scheme,scheme,max_abs_diff
2,18,no_signature,RSA-2048,0.013889883516933654
2,18,no_signature,SPHINCS+-SHA2-128s-simple,0.023532478382793154
2,19,no_signature,ECDSA-256,0.013282541405802428
2,19,no_signature,Falcon-padded-512,0.020134810590372698
2,19,no_signature,ML-DSA-44,0.021936662816487207
2,19,no_signature,ML-DSA-65,0.014218215143290192
2,19,no_signature,ML-DSA-87,0.03460185920682768
2,19,no_signature,RSA-2048,0.01628893135657039
2,19,no_signature,SPHINCS+-SHA2-128s-simple,0.0194351649024902
2,20,no_signature,ECDSA-256,0.014266997426986283
2,20,no_signature,Falcon-padded-512,0.02317990009753279
2,20,no_signature,ML-DSA-44,0.015442086675296618
2,20,no_signature,ML-DSA-65,0.010900585141520869
2,20,no_signature,ML-DSA-87,0.013819495489755418
2,20,no_signature,RSA-2048,0.017874256561929813
2,20,no_signature,SPHINCS+-SHA2-128s-simple,0.006945613093269465
2,21,no_signature,ECDSA-256,0.035447124641733774
2,21,no_signature,Falcon-padded-512,0.005456671374626798
2,21,no_signature,ML-DSA-44,0.01652869903527132
2,21,no_signature,ML-DSA-65,0.01663084542408544
2,21,no_signature,ML-DSA-87,0.01391230303698926
2,21,no_signature,RSA-2048,0.012903939617184779
2,21,no_signature,SPHINCS+-SHA2-128s-simple,0.007555618870277336
2,22,no_signature,ECDSA-256,0.01760673735992979
2,22,no_signature,Falcon-padded-512,0.009268073686443279
2,22,no_signature,ML-DSA-44,0.034376095563839804
2,22,no_signature,ML-DSA-65,0.011333000462371401
2,22,no_signature,ML-DSA-87,0.012274718652970307
2,22,no_signature,RSA-2048,0.013213757318429775
2,22,no_signature,SPHINCS+-SHA2-128s-simple,0.020797466621183758
2,23,no_signature,ECDSA-256,0.012692994622590992
2,23,no_signature,Falcon-padded-512,0.004619544784065288
2,23,no_signature,ML-DSA-44,0.008200641569737988
2,23,no_signature,ML-DSA-65,0.00924087294076864
2,23,no_signature,ML-DSA-87,0.026856927918240514
